attitude_geodesic_rmse,quaternion_error_mean,position_rmse,velocity_rmse,angular_rate_rmse,gyro_bias_rmse,accel_bias_rmse,disturbance_torque_rmse,disturbance_accel_rmse,nees_mean,nis_mean,runtime_per_step_s,runtime_per_step_s_median,pinn_time_per_step_s,filter_time_per_step_s,total_inference_latency_s,memory_usage_mb,trial,method
0.0444827072492565,0.03671970386214861,0.01034982113987844,0.0006378976853222964,0.002673039073542036,0.002703014821483162,0.03037881455825431,0.016057004288155315,0.03709208429603038,89.7114096098751,28.654808078095925,0.06744435750345777,0.06802285008598119,4.3125037336722015e-07,0.06744131541975852,16.186645800829865,453.90234375,57,EKF
0.046807282224500514,0.0387147148321875,0.11769244346408889,0.006730170020369422,0.0029207070432203924,0.002927320977976513,0.02173965387682097,0.015659687875834705,0.02653513602765606,165.30746874056425,26.82045377887522,0.0839468091634141,0.07038380001904443,4.5041476065913836e-07,0.08394422291700418,20.147234199219383,453.91796875,58,EKF
0.08041710101752604,0.06522925605206002,0.011149693551627541,0.0009493949146261435,0.00529447165971382,0.005423926703850243,0.0438940834723169,0.029937104145198477,0.05876596300319158,1488.4553992332135,45.578193961167244,0.07605750124833624,0.07472615002188832,5.550008305969338e-07,0.07605454000295139,18.253800299600698,453.91796875,59,EKF
0.03493724068389177,0.029349642055289327,0.010241967728371406,0.0007006682657022344,0.0024246445577491625,0.002434218764960098,0.03172078498182792,0.014682307450316873,0.03626199355134963,227.10929642399987,28.966347918840416,0.08560726874808704,0.08048740000231192,9.654157717401783e-07,0.0856035658318433,20.545744499540888,453.91796875,60,EKF
0.05159169503017029,0.04321524889253288,0.009673008129737965,0.0006849461307618061,0.0032067624042634107,0.003190859907585487,0.030422661062410945,0.01637710870706897,0.036668463814894504,112.70057321181955,28.80461753904837,0.0751102395831064,0.07460819999687374,5.245824771312376e-07,0.07510741166527926,18.026457499945536,453.91796875,61,EKF
0.04479688904539937,0.036879704868697974,0.009536950224257651,0.0006585907663814413,0.0031366435755912766,0.006915790799120238,0.06865176363590869,0.01652748011734034,0.03621090102719333,1005.7651777244702,28.74649914485129,0.07992361750026854,0.0796853500069119,5.358345030496518e-07,0.07992065624566749,19.18166820006445,453.91796875,62,EKF
0.04479357131568722,0.037361171710239234,0.009780828185350931,0.0006843205540804055,0.0029829541428329403,0.002997727059812222,0.03172918722869145,0.016163325382592696,0.03607094865890671,391.0656305195972,28.92721392738275,0.0810983470864206,0.07915045000845566,5.71250954332451e-07,0.08109505417038841,19.463603300740942,453.90234375,63,EKF
0.048469535976304205,0.03936221956235784,0.011721364703328775,0.007813620649995872,0.002828237169062824,0.0025888180159542376,0.031511838717129335,0.015417013005863003,0.03636440639692788,661.7564964808894,27.05338854500459,0.08556370583149449,0.07586695003556088,5.400002313156923e-07,0.08556018458039034,20.53528939955868,453.90234375,64,EKF
0.06323179322536057,0.050310950862152023,0.012210806705392095,0.0010176323517911388,0.003903969551235366,0.004199057376808803,0.04295529753624348,0.02620062042977366,0.06063236096090777,457.47507207662414,46.490925705725644,0.08371663209060595,0.08214295003563166,6.179194315336644e-07,0.08371328250165486,20.091991701745428,453.90234375,65,EKF
0.048008485055785706,0.03867639234644153,0.00939898222333619,0.0006663100948424718,0.003093284721714003,0.0030561190079830595,0.03106675335835943,0.017337538086719343,0.036621517133728194,389.76320145156836,29.19525162494207,0.08486341250196953,0.08479440002702177,5.954182900798818e-07,0.08486026708609036,20.367219000472687,453.90234375,66,EKF
0.045126235576627156,0.035599854632094,0.009495686796387607,0.0006821778621738912,0.0028128351722395213,0.0028740896202755157,0.03084416298721966,0.015908143979418254,0.03718475408162653,525.8270694790913,29.217205150523423,0.09504305875210169,0.09515644994098693,5.9208299110954e-07,0.09503960458435662,22.810334100504406,453.91796875,67,EKF
0.04888514198048282,0.04041645541994499,0.010194977095382621,0.0006613756190347415,0.002786827269018893,0.0070538717508915535,0.069804828003617,0.01639921512151818,0.036272321942737044,437.4105270602675,28.988066433355222,0.0851673237484647,0.07734599994728342,5.57083694729954e-07,0.08516429375110117,20.440157699631527,453.91796875,68,EKF
0.04302701090986044,0.029792764779345605,0.009781777670471309,0.0006495008113743717,0.004502673733241208,0.00457436791945514,0.030804135395160064,0.015496593669317377,0.03593729740926077,65.11955423794126,28.527264843550732,0.08213549208837018,0.08391334995394573,5.69166149944067e-07,0.0821323658383335,19.712518101208843,453.91796875,69,EKF
0.04949804441254212,0.04076908475968347,0.011386200304649631,0.0058847915465257096,0.002690599172194552,0.002677074801468984,0.031132655311568214,0.016107287794195818,0.03650688252288196,240.69038475118893,27.38427470234759,0.12900870000594294,0.08657845004927367,5.941668253702422e-07,0.12900535750571482,30.96208800142631,453.921875,70,EKF
